tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,created_at,jpg_url,p1_conf,p2_conf,p3_conf,dog_prediction,breed
890006608113172480,Twitter for iPhone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek ,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,Koda,None,7624,31166,2017-07-26 00:31:25+00:00,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,0.957979,0.0138835,0.00816748,dog,Samoyed
889880896479866881,Twitter for iPhone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy ,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,Bruno,None,5156,28268,2017-07-25 16:11:53+00:00,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,0.377417,0.151317,0.0829811,dog,French_Bulldog
889665388333682689,Twitter for iPhone,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 ,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10,None,puppo,8538,38818,2017-07-25 01:55:32+00:00,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,0.966327,0.0273557,0.00463323,dog,Pembroke
889638837579907072,Twitter for iPhone,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist ,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,None,4735,27672,2017-07-25 00:10:02+00:00,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,0.99165,0.00212864,0.00149818,dog,French_Bulldog
889531135344209921,Twitter for iPhone,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek ,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,puppo,2321,15359,2017-07-24 17:02:04+00:00,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,0.953442,0.0138341,0.00795775,dog,Golden_Retriever
889278841981685760,Twitter for iPhone,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek ,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10,Oliver,None,5637,25652,2017-07-24 00:19:32+00:00,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,0.626152,0.194742,0.0273507,dog,Whippet
888917238123831296,Twitter for iPhone,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both ,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12,10,Jim,None,4709,29611,2017-07-23 00:22:39+00:00,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,0.714719,0.120184,0.105506,dog,Golden_Retriever
888804989199671297,Twitter for iPhone,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best ,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10,Zeke,None,4559,26080,2017-07-22 16:56:37+00:00,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,0.46976,0.184172,0.0734817,dog,Golden_Retriever
888554962724278272,Twitter for iPhone,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,Ralphus,None,3732,20290,2017-07-22 00:23:06+00:00,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,0.700377,0.166511,0.111411,dog,Siberian_Husky
888078434458587136,Twitter for iPhone,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway ,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,Gerald,None,3653,22201,2017-07-20 16:49:33+00:00,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,0.995026,0.000931908,0.000903211,dog,French_Bulldog
887705289381826560,Twitter for iPhone,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic ,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,Jeffrey,None,5609,30779,2017-07-19 16:06:48+00:00,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,0.821664,0.0875815,0.026236400000000003,dog,Basset
887517139158093824,Twitter for iPhone,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) ,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,such,None,12082,46959,2017-07-19 03:39:09+00:00,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,0.130432,0.0291754,0.0263208,dog,Limousine
887473957103951883,Twitter for iPhone,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her ,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,None,18781,69871,2017-07-19 00:47:34+00:00,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,0.809197,0.05495,0.0389148,dog,Pembroke
887343217045368832,Twitter for iPhone,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) ,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,None,None,10737,34222,2017-07-18 16:08:03+00:00,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,0.330741,0.275645,0.134203,dog,Mexican_Hairless
887101392804085760,Twitter for iPhone,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof ,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,None,None,6167,31061,2017-07-18 00:07:08+00:00,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,0.733942,0.0350295,0.029704700000000007,dog,Samoyed
886983233522544640,Twitter for iPhone,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in ,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,Maya,None,8084,35859,2017-07-17 16:17:36+00:00,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,0.793469,0.143528,0.0322529,dog,Chihuahua
886736880519319552,Twitter for iPhone,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,Mingus,None,3443,12306,2017-07-16 23:58:41+00:00,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,0.309706,0.186136,0.08634630000000001,dog,Kuvasz
886680336477933568,Twitter for iPhone,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal ,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,Derek,None,4610,22798,2017-07-16 20:14:00+00:00,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,0.738995,0.139952,0.0441727,dog,Convertible
886366144734445568,Twitter for iPhone,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe ,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,Roscoe,pupper,3316,21524,2017-07-15 23:25:31+00:00,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,0.999201,0.000361178,7.55616e-05,dog,French_Bulldog
886258384151887873,Twitter for iPhone,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles ,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,Waffles,None,6523,28469,2017-07-15 16:17:19+00:00,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,0.943575,0.0252856,0.00284892,dog,Pug
885984800019947520,Twitter for iPhone,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution ,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,Jimbo,None,7097,33382,2017-07-14 22:10:11+00:00,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,0.972494,0.00663012,0.00623915,dog,Blenheim_Spaniel
885528943205470208,Twitter for iPhone,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly ,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,None,6683,36689,2017-07-13 15:58:47+00:00,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,0.369275,0.265835,0.134697,dog,Pug
885167619883638784,Twitter for iPhone,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 ,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,None,None,4556,22367,2017-07-12 16:03:00+00:00,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,0.8124819999999999,0.0717125,0.0557697,dog,Malamute
884925521741709313,Twitter for iPhone,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl ",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,None,16439,68152,2017-07-12 00:01:00+00:00,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,0.259916,0.198451,0.127725,dog,Italian_Greyhound
884876753390489601,Twitter for iPhone,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola ,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,None,6096,28514,2017-07-11 20:47:12+00:00,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,0.822103,0.106075,0.0373485,dog,Chow
884562892145688576,Twitter for iPhone,This is Kevin. He's just so happy. 13/10 what is your secret Kevin ,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,None,5100,24765,2017-07-11 00:00:02+00:00,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,0.5464060000000001,0.404291,0.0440019,dog,Pug
884441805382717440,Twitter for iPhone,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) ",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,None,None,5856,27478,2017-07-10 15:58:53+00:00,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,0.993225,0.00321648,0.00208089,dog,Pembroke
884162670584377345,Twitter for iPhone,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,doggo,3128,20771,2017-07-09 21:29:42+00:00,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,0.707046,0.199396,0.0491476,dog,German_Shepherd
883838122936631299,Twitter for iPhone,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy ,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,None,3586,22349,2017-07-09 00:00:04+00:00,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,0.610946,0.299603,0.0630203,dog,Doberman
883482846933004288,Twitter for iPhone,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 ","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,Bella,None,10407,46860,2017-07-08 00:28:19+00:00,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,0.943082,0.032409,0.00550072,dog,Golden_Retriever
883360690899218434,Twitter for iPhone,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck ,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,floofer,3825,22986,2017-07-07 16:22:55+00:00,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,0.987997,0.00709872,0.00214033,dog,Chow
883117836046086144,Twitter for iPhone,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat ","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,None,None,6949,37914,2017-07-07 00:17:54+00:00,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,0.949562,0.045947900000000014,0.00247094,dog,Golden_Retriever
882992080364220416,Twitter for iPhone,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy ,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,Rusty,None,4122,24445,2017-07-06 15:58:11+00:00,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,0.466778,0.406044,0.07341439999999999,dog,Eskimo_Dog
882762694511734784,Twitter for iPhone,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl ,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,pupper,5134,28903,2017-07-06 00:46:41+00:00,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,0.85005,0.074257,0.015579399999999997,dog,Labrador_Retriever
882627270321602560,Twitter for iPhone,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) ,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,None,6342,28382,2017-07-05 15:48:34+00:00,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,0.542982,0.251988,0.107699,dog,Pembroke
882268110199369728,Twitter for iPhone,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 ,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,None,12118,45880,2017-07-04 16:01:23+00:00,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,0.762211,0.0989849,0.0171995,dog,Golden_Retriever
882045870035918850,Twitter for iPhone,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko ","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,Koko,None,5203,29900,2017-07-04 01:18:17+00:00,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,0.949591,0.0173258,0.00694063,dog,Web_Site
881906580714921986,Twitter for iPhone,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,Rey,None,3533,24773,2017-07-03 16:04:48+00:00,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,0.291539,0.278966,0.12701700000000002,dog,Weimaraner
881666595344535552,Twitter for iPhone,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely ,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,None,11099,51522,2017-07-03 00:11:11+00:00,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,0.529012,0.25000300000000003,0.16073900000000002,dog,Saluki
881536004380872706,Twitter for iPhone,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) ",https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,a,pupper,16570,50199,2017-07-02 15:32:16+00:00,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,0.281463,0.272066,0.114854,dog,Samoyed
881268444196462592,Twitter for iPhone,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet ,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,Elliot,None,5358,23501,2017-07-01 21:49:04+00:00,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,0.473303,0.245646,0.0556607,dog,Tusker
880935762899988482,Twitter for iPhone,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking ,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,Louis,None,2886,17346,2017-06-30 23:47:07+00:00,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,0.251801,0.115123,0.0695338,dog,Street_Sign
880872448815771648,Twitter for iPhone,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 ,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12,10,None,None,3989,21734,2017-06-30 19:35:32+00:00,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,0.791416,0.0613929,0.0337257,dog,Pembroke
880465832366813184,Twitter for iPhone,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop ,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,None,6546,29075,2017-06-29 16:39:47+00:00,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,0.913255,0.0263286,0.00937082,dog,Golden_Retriever
880221127280381952,Twitter for iPhone,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well ,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,Jesse,None,4436,27640,2017-06-29 00:27:25+00:00,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,0.238525,0.104256,0.0525803,dog,Chihuahua
880095782870896641,Twitter for iPhone,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 ,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,10,None,None,4533,28150,2017-06-28 16:09:20+00:00,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,0.120298,0.106395,0.106073,dog,Miniature_Pinscher
879862464715927552,Twitter for iPhone,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 ,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,None,3642,22667,2017-06-28 00:42:13+00:00,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,0.813507,0.146654,0.00948502,dog,Basset
879492040517615616,Twitter for iPhone,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 ,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,Bailey,None,3323,23822,2017-06-27 00:10:17+00:00,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,0.479896,0.124353,0.0733202,dog,German_Short-Haired_Pointer
879415818425184262,Twitter for iPhone,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) ,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,Duddles,None,45849,107956,2017-06-26 19:07:24+00:00,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,0.383404,0.134967,0.110481,dog,English_Springer
879376492567855104,Twitter for iPhone,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by ,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,Jack,None,3261,17099,2017-06-26 16:31:08+00:00,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,0.663601,0.0334961,0.0188266,dog,Tricycle
879050749262655488,Twitter for iPhone,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet ,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11,10,Steven,None,4941,23022,2017-06-25 18:56:45+00:00,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,0.311861,0.169123,0.132932,dog,Tabby
879008229531029506,Twitter for iPhone,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs ,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13,10,Beau,None,2812,19317,2017-06-25 16:07:47+00:00,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,0.960513,0.00943065,0.0087113,dog,Vizsla
878776093423087618,Twitter for iPhone,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth ,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13,10,Snoopy,puppo,4319,19763,2017-06-25 00:45:22+00:00,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,0.734684,0.15048699999999998,0.0397246,dog,Italian_Greyhound
878281511006478336,Twitter for iPhone,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

","https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13,10,Shadow,None,1349,7913,2017-06-23 16:00:04+00:00,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,0.32042,0.215975,0.12850699999999998,dog,Basset
878057613040115712,Twitter for iPhone,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved ,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,10,Emmy,None,7181,42876,2017-06-23 01:10:23+00:00,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,0.839097,0.07879939999999999,0.0152434,dog,French_Bulldog
877736472329191424,Twitter for iPhone,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again ,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13,10,Aja,None,17300,71144,2017-06-22 03:54:17+00:00,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,0.8379559999999999,0.0620342,0.0405991,dog,Chesapeake_Bay_Retriever
877556246731214848,Twitter for iPhone,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options ,https://twitter.com/dog_rates/status/877556246731214848/photo/1,12,10,Penny,None,3994,23258,2017-06-21 15:58:08+00:00,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,0.995368,0.00193621,0.000467919,dog,Basset
